model_id,model_name,node_id,node_name,benchmark,benchmark_task,expert_i,expert_j,w1,w1_sq,w2,w2_sq,distribution_families_used,best_methods_used
RM6,OC3 + Financial + DDoS,node-1759856532749-6-623,Defense Evasion: Masquerading - Uncertainty,CyBench,Partial Tenacity,Defensive Security Specialist,Malware Reverse Engineer,0.014151878845116286,0.00020027567484684985,0.01852433741848917,0.00034315107679403796,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856532749-6-623,Defense Evasion: Masquerading - Uncertainty,CyBench,Partial Tenacity,Defensive Security Specialist,AI/ML Security Researcher,0.04516949404724745,0.0020402831924843227,0.04557402456894383,0.0020769917154106953,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856532749-6-623,Defense Evasion: Masquerading - Uncertainty,CyBench,Partial Tenacity,Defensive Security Specialist,Threat Intelligence Analyst,0.007225961661159619,5.221452192854868e-05,0.007878235283111806,6.206659117606776e-05,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856532749-6-623,Defense Evasion: Masquerading - Uncertainty,CyBench,Partial Tenacity,Defensive Security Specialist,Security Software Developer,0.02784012444927892,0.000775072529351338,0.031120186185503985,0.000968465988220433,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856532749-6-623,Defense Evasion: Masquerading - Uncertainty,CyBench,Partial Tenacity,Malware Reverse Engineer,AI/ML Security Researcher,0.0355397095303315,0.0012630709535003354,0.0374814778951659,0.0014048611852058098,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856532749-6-623,Defense Evasion: Masquerading - Uncertainty,CyBench,Partial Tenacity,Malware Reverse Engineer,Threat Intelligence Analyst,0.016825750957470874,0.00028310589528283205,0.02039649623860829,0.00041601705881156215,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856532749-6-623,Defense Evasion: Masquerading - Uncertainty,CyBench,Partial Tenacity,Malware Reverse Engineer,Security Software Developer,0.03280902028586134,0.001076431812118061,0.037952765807505215,0.0014404124324393368,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856532749-6-623,Defense Evasion: Masquerading - Uncertainty,CyBench,Partial Tenacity,AI/ML Security Researcher,Threat Intelligence Analyst,0.05191938133116753,0.0026956221578111877,0.05223326711284793,0.002728314193282121,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856532749-6-623,Defense Evasion: Masquerading - Uncertainty,CyBench,Partial Tenacity,AI/ML Security Researcher,Security Software Developer,0.024670470983563793,0.0006086321385508631,0.03139830912828855,0.0009858538161155684,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856532749-6-623,Defense Evasion: Masquerading - Uncertainty,CyBench,Partial Tenacity,Threat Intelligence Analyst,Security Software Developer,0.03499730653690146,0.0012248114648378456,0.03891962109267249,0.0015147369059971974,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856532749-6-623,Defense Evasion: Masquerading - Uncertainty,CyBench,Primary Knowledge,Defensive Security Specialist,Malware Reverse Engineer,0.019883569874579822,0.00039535635095729824,0.020908338271701698,0.000437158609283906,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856532749-6-623,Defense Evasion: Masquerading - Uncertainty,CyBench,Primary Knowledge,Defensive Security Specialist,AI/ML Security Researcher,0.026823945013287557,0.0007195240260758743,0.031364559296801195,0.0009837355798825583,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856532749-6-623,Defense Evasion: Masquerading - Uncertainty,CyBench,Primary Knowledge,Defensive Security Specialist,Threat Intelligence Analyst,0.021382425076293485,0.00045720810214330447,0.023856262588370418,0.0005691212646852821,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856532749-6-623,Defense Evasion: Masquerading - Uncertainty,CyBench,Primary Knowledge,Defensive Security Specialist,Security Software Developer,0.028483779980036796,0.0008113257219511449,0.0333314964403755,0.0011109886549547647,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856532749-6-623,Defense Evasion: Masquerading - Uncertainty,CyBench,Primary Knowledge,Malware Reverse Engineer,AI/ML Security Researcher,0.03102413861565434,0.0009624971768433348,0.03946992139699302,0.0015578746950848073,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856532749-6-623,Defense Evasion: Masquerading - Uncertainty,CyBench,Primary Knowledge,Malware Reverse Engineer,Threat Intelligence Analyst,0.0395664637387102,0.0015655050527866692,0.040331312831912394,0.0016266147947455812,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856532749-6-623,Defense Evasion: Masquerading - Uncertainty,CyBench,Primary Knowledge,Malware Reverse Engineer,Security Software Developer,0.03259345118376855,0.0010623330600687036,0.04136533839329484,0.0017110912203917921,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856532749-6-623,Defense Evasion: Masquerading - Uncertainty,CyBench,Primary Knowledge,AI/ML Security Researcher,Threat Intelligence Analyst,0.04468555057290322,0.0019967984300034913,0.05116140395634445,0.0026174892547842572,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856532749-6-623,Defense Evasion: Masquerading - Uncertainty,CyBench,Primary Knowledge,AI/ML Security Researcher,Security Software Developer,0.0016841805735626106,2.836464204365684e-06,0.0020109108078334224,4.043762277061267e-06,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856532749-6-623,Defense Evasion: Masquerading - Uncertainty,CyBench,Primary Knowledge,Threat Intelligence Analyst,Security Software Developer,0.04617616499694828,0.0021322382138253917,0.05288811699950681,0.002797152919753521,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856532749-6-623,Defense Evasion: Masquerading - Uncertainty,CyBench,Randsubware,Defensive Security Specialist,Malware Reverse Engineer,0.017364152942819976,0.0003015138074216436,0.021168806108667247,0.0004481183520663477,"[""beta""]","[""beta_concentration"", ""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856532749-6-623,Defense Evasion: Masquerading - Uncertainty,CyBench,Randsubware,Defensive Security Specialist,AI/ML Security Researcher,0.0018187906272740207,3.3079993458598257e-06,0.0021090521451737044,4.448100951061805e-06,"[""beta""]","[""beta_concentration"", ""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856532749-6-623,Defense Evasion: Masquerading - Uncertainty,CyBench,Randsubware,Defensive Security Specialist,Threat Intelligence Analyst,0.005596654006016994,3.1322536063066064e-05,0.007330421657344776,5.373508167446933e-05,"[""beta""]","[""beta_concentration"", ""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856532749-6-623,Defense Evasion: Masquerading - Uncertainty,CyBench,Randsubware,Defensive Security Specialist,Security Software Developer,0.009633466054426224,9.280366822178236e-05,0.01046167071242595,0.00010944655409523086,"[""beta""]","[""beta_concentration"", ""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856532749-6-623,Defense Evasion: Masquerading - Uncertainty,CyBench,Randsubware,Malware Reverse Engineer,AI/ML Security Researcher,0.019166478037290918,0.0003673538803539551,0.023268975023554853,0.0005414451986468196,"[""beta""]","[""beta_concentration"", ""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856532749-6-623,Defense Evasion: Masquerading - Uncertainty,CyBench,Randsubware,Malware Reverse Engineer,Threat Intelligence Analyst,0.021784167281169282,0.00047454994413396627,0.02785356687389298,0.0007758211875984283,"[""beta""]","[""beta_concentration"", ""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856532749-6-623,Defense Evasion: Masquerading - Uncertainty,CyBench,Randsubware,Malware Reverse Engineer,Security Software Developer,0.014762541821899395,0.0002179326410433287,0.01909037062643491,0.00036444225065464876,"[""beta""]","[""beta_concentration"", ""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856532749-6-623,Defense Evasion: Masquerading - Uncertainty,CyBench,Randsubware,AI/ML Security Researcher,Threat Intelligence Analyst,0.004485560208492979,2.012025038401558e-05,0.00569165171629632,3.2394899259618845e-05,"[""beta""]","[""beta_concentration"", ""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856532749-6-623,Defense Evasion: Masquerading - Uncertainty,CyBench,Randsubware,AI/ML Security Researcher,Security Software Developer,0.01103609779412923,0.00012179545452158403,0.011697926134642576,0.0001368414758515538,"[""beta""]","[""beta_concentration"", ""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856532749-6-623,Defense Evasion: Masquerading - Uncertainty,CyBench,Randsubware,Threat Intelligence Analyst,Security Software Developer,0.012354858831006668,0.00015264253673410346,0.012546916079524868,0.00015742510310663967,"[""beta""]","[""beta_concentration"", ""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856532749-6-623,Defense Evasion: Masquerading - Uncertainty,CyBench,Shuffled AES,Defensive Security Specialist,Malware Reverse Engineer,0.00915350413249694,8.378663790363856e-05,0.01004776294536977,0.0001009575402063458,"[""beta""]","[""beta_ls_mass_mode"", ""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856532749-6-623,Defense Evasion: Masquerading - Uncertainty,CyBench,Shuffled AES,Defensive Security Specialist,AI/ML Security Researcher,0.033247366180128496,0.001105387357915552,0.04291359911595108,0.001841576989084557,"[""beta""]","[""beta_ls_mass_mode"", ""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856532749-6-623,Defense Evasion: Masquerading - Uncertainty,CyBench,Shuffled AES,Defensive Security Specialist,Threat Intelligence Analyst,0.007169878865978734,5.14071629528085e-05,0.0077470353845053635,6.001655724877817e-05,"[""beta""]","[""beta_ls_mass_mode"", ""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856532749-6-623,Defense Evasion: Masquerading - Uncertainty,CyBench,Shuffled AES,Defensive Security Specialist,Security Software Developer,0.0024037356757466337,5.777945198857126e-06,0.002698129795365611,7.279904392639674e-06,"[""beta""]","[""beta_ls_mass_mode"", ""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856532749-6-623,Defense Evasion: Masquerading - Uncertainty,CyBench,Shuffled AES,Malware Reverse Engineer,AI/ML Security Researcher,0.03342967731097327,0.0011175433251158012,0.0433515386625616,0.001879355904411573,"[""beta""]","[""beta_ls_mass_mode"", ""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856532749-6-623,Defense Evasion: Masquerading - Uncertainty,CyBench,Shuffled AES,Malware Reverse Engineer,Threat Intelligence Analyst,0.007133513552233666,5.088701559990138e-05,0.008404401434160144,7.06339634665131e-05,"[""beta""]","[""beta_ls_mass_mode"", ""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856532749-6-623,Defense Evasion: Masquerading - Uncertainty,CyBench,Shuffled AES,Malware Reverse Engineer,Security Software Developer,0.006922844352903137,4.792577393452286e-05,0.007503229697579636,5.6298455894640996e-05,"[""beta""]","[""beta_ls_mass_mode"", ""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856532749-6-623,Defense Evasion: Masquerading - Uncertainty,CyBench,Shuffled AES,AI/ML Security Researcher,Threat Intelligence Analyst,0.037717918820618014,0.0014226414001587307,0.04912162161615618,0.002412933710200822,"[""beta""]","[""beta_ls_mass_mode"", ""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856532749-6-623,Defense Evasion: Masquerading - Uncertainty,CyBench,Shuffled AES,AI/ML Security Researcher,Security Software Developer,0.032373716505220196,0.0010480575203603666,0.042028779353350795,0.001766418293932646,"[""beta""]","[""beta_ls_mass_mode"", ""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856532749-6-623,Defense Evasion: Masquerading - Uncertainty,CyBench,Shuffled AES,Threat Intelligence Analyst,Security Software Developer,0.005793503351936452,3.356468108889891e-05,0.007336294955588348,5.3821223675391047e-05,"[""beta""]","[""beta_ls_mass_mode"", ""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856532749-6-623,Defense Evasion: Masquerading - Uncertainty,CyBench,Urgent,Defensive Security Specialist,Malware Reverse Engineer,0.03205600878676175,0.0010275876993369466,0.037258612252451376,0.0013882041869785198,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856532749-6-623,Defense Evasion: Masquerading - Uncertainty,CyBench,Urgent,Defensive Security Specialist,AI/ML Security Researcher,0.030384575566856947,0.0009232224323780402,0.0351599638341415,0.0012362230568181384,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856532749-6-623,Defense Evasion: Masquerading - Uncertainty,CyBench,Urgent,Defensive Security Specialist,Threat Intelligence Analyst,0.00795479759821632,6.327880482858813e-05,0.008189363003312251,6.706566640001946e-05,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856532749-6-623,Defense Evasion: Masquerading - Uncertainty,CyBench,Urgent,Defensive Security Specialist,Security Software Developer,0.029380020548039953,0.0008631856074032499,0.03615432406032898,0.0013071351482592832,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856532749-6-623,Defense Evasion: Masquerading - Uncertainty,CyBench,Urgent,Malware Reverse Engineer,AI/ML Security Researcher,0.061846263531293154,0.0038249603127821614,0.07153791114098586,0.005117672730415589,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856532749-6-623,Defense Evasion: Masquerading - Uncertainty,CyBench,Urgent,Malware Reverse Engineer,Threat Intelligence Analyst,0.03608236361628217,0.0013019369641376034,0.041254050817098736,0.001701896708819765,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856532749-6-623,Defense Evasion: Masquerading - Uncertainty,CyBench,Urgent,Malware Reverse Engineer,Security Software Developer,0.057241801515574994,0.0032766238407484836,0.06747603230404822,0.004553014935496959,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856532749-6-623,Defense Evasion: Masquerading - Uncertainty,CyBench,Urgent,AI/ML Security Researcher,Threat Intelligence Analyst,0.029573040346178726,0.0008745647153167148,0.035113516361550114,0.0012329590312728476,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856532749-6-623,Defense Evasion: Masquerading - Uncertainty,CyBench,Urgent,AI/ML Security Researcher,Security Software Developer,0.017721058681039986,0.00031403592077686263,0.01806379206950096,0.0003263005839301657,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856532749-6-623,Defense Evasion: Masquerading - Uncertainty,CyBench,Urgent,Threat Intelligence Analyst,Security Software Developer,0.03155959476995532,0.000996008022043791,0.03998104729799835,0.0015984841430447812,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856532749-6-623,Defense Evasion: Masquerading - Uncertainty,CyBench,,Defensive Security Specialist,Malware Reverse Engineer,0.0,0.0,0.0,0.0,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856532749-6-623,Defense Evasion: Masquerading - Uncertainty,CyBench,,Defensive Security Specialist,AI/ML Security Researcher,0.0,0.0,0.0,0.0,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856532749-6-623,Defense Evasion: Masquerading - Uncertainty,CyBench,,Defensive Security Specialist,Threat Intelligence Analyst,0.0,0.0,0.0,0.0,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856532749-6-623,Defense Evasion: Masquerading - Uncertainty,CyBench,,Defensive Security Specialist,Security Software Developer,0.0,0.0,0.0,0.0,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856532749-6-623,Defense Evasion: Masquerading - Uncertainty,CyBench,,Malware Reverse Engineer,AI/ML Security Researcher,0.0,0.0,0.0,0.0,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856532749-6-623,Defense Evasion: Masquerading - Uncertainty,CyBench,,Malware Reverse Engineer,Threat Intelligence Analyst,0.0,0.0,0.0,0.0,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856532749-6-623,Defense Evasion: Masquerading - Uncertainty,CyBench,,Malware Reverse Engineer,Security Software Developer,0.0,0.0,0.0,0.0,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856532749-6-623,Defense Evasion: Masquerading - Uncertainty,CyBench,,AI/ML Security Researcher,Threat Intelligence Analyst,0.0,0.0,0.0,0.0,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856532749-6-623,Defense Evasion: Masquerading - Uncertainty,CyBench,,AI/ML Security Researcher,Security Software Developer,0.0,0.0,0.0,0.0,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856532749-6-623,Defense Evasion: Masquerading - Uncertainty,CyBench,,Threat Intelligence Analyst,Security Software Developer,0.0,0.0,0.0,0.0,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759932270563-1-454,Command and Control,BountyBench,Agentscope,Defensive Security Specialist,Malware Reverse Engineer,0.023268696380194877,0.0005414322312336942,0.028645442934541798,0.0008205614009160907,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759932270563-1-454,Command and Control,BountyBench,Agentscope,Defensive Security Specialist,AI/ML Security Researcher,0.05210546829796489,0.0027149798265502243,0.06628964251169836,0.004394316704328766,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759932270563-1-454,Command and Control,BountyBench,Agentscope,Defensive Security Specialist,Threat Intelligence Analyst,0.04015299392514814,0.0016122629211529833,0.05076193750535052,0.002576774299297112,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759932270563-1-454,Command and Control,BountyBench,Agentscope,Defensive Security Specialist,Security Software Developer,0.005259214877519536,2.765934112792283e-05,0.005374136650125798,2.8881344734225327e-05,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759932270563-1-454,Command and Control,BountyBench,Agentscope,Malware Reverse Engineer,AI/ML Security Researcher,0.030276874905147924,0.0009166891540219761,0.03863525948654594,0.001492683275592738,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759932270563-1-454,Command and Control,BountyBench,Agentscope,Malware Reverse Engineer,Threat Intelligence Analyst,0.01801543131923431,0.00032455576561804853,0.02292997214843948,0.0005257836227282103,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759932270563-1-454,Command and Control,BountyBench,Agentscope,Malware Reverse Engineer,Security Software Developer,0.022736870136070855,0.0005169652635845508,0.027197829559402868,0.0007397219327423283,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759932270563-1-454,Command and Control,BountyBench,Agentscope,AI/ML Security Researcher,Threat Intelligence Analyst,0.012263608647930316,0.00015039609706959123,0.0157140813615999,0.0002469323530389814,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759932270563-1-454,Command and Control,BountyBench,Agentscope,AI/ML Security Researcher,Security Software Developer,0.05022818361609878,0.0025228704293725336,0.06359696675809705,0.004044574180830501,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759932270563-1-454,Command and Control,BountyBench,Agentscope,Threat Intelligence Analyst,Security Software Developer,0.03859627971806473,0.0014896728080750947,0.04831051901675412,0.0023339062476681618,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759932270563-1-454,Command and Control,BountyBench,Imaginairy,Defensive Security Specialist,Malware Reverse Engineer,0.006165408311104728,3.801225964263925e-05,0.007255578164278263,5.264341449795154e-05,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759932270563-1-454,Command and Control,BountyBench,Imaginairy,Defensive Security Specialist,AI/ML Security Researcher,0.06737753291279916,0.004539731941415334,0.07678054284370574,0.005895251759374132,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759932270563-1-454,Command and Control,BountyBench,Imaginairy,Defensive Security Specialist,Threat Intelligence Analyst,0.016604524071441022,0.00027571021963906434,0.021239109987693964,0.00045109979306936143,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759932270563-1-454,Command and Control,BountyBench,Imaginairy,Defensive Security Specialist,Security Software Developer,0.005502404878629989,3.0276459448371102e-05,0.006420604574465023,4.1224163101641185e-05,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759932270563-1-454,Command and Control,BountyBench,Imaginairy,Malware Reverse Engineer,AI/ML Security Researcher,0.06790233856835398,0.004610727583051373,0.07719921927051848,0.005959719455977593,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759932270563-1-454,Command and Control,BountyBench,Imaginairy,Malware Reverse Engineer,Threat Intelligence Analyst,0.011825934800560671,0.00013985273390711196,0.014859579283277033,0.000220807096475996,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759932270563-1-454,Command and Control,BountyBench,Imaginairy,Malware Reverse Engineer,Security Software Developer,0.009441308967388897,8.9138315017698e-05,0.01200952042469808,0.00014422858083124032,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759932270563-1-454,Command and Control,BountyBench,Imaginairy,AI/ML Security Researcher,Threat Intelligence Analyst,0.06313413568014874,0.00398591908807943,0.07136906581347711,0.005093543555088428,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759932270563-1-454,Command and Control,BountyBench,Imaginairy,AI/ML Security Researcher,Security Software Developer,0.0721890529035729,0.0052112593591148474,0.0821722010465409,0.006752270624833138,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759932270563-1-454,Command and Control,BountyBench,Imaginairy,Threat Intelligence Analyst,Security Software Developer,0.021209812359301996,0.0004498561403167997,0.026804691771603228,0.0007184915009706538,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759932270563-1-454,Command and Control,BountyBench,MLFlow0,Defensive Security Specialist,Malware Reverse Engineer,0.035775101498140456,0.0012798578872022515,0.04583673785006457,0.002101006536735542,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759932270563-1-454,Command and Control,BountyBench,MLFlow0,Defensive Security Specialist,AI/ML Security Researcher,0.032634409000615136,0.0010650046508194303,0.039756235152383204,0.0015805582334915901,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759932270563-1-454,Command and Control,BountyBench,MLFlow0,Defensive Security Specialist,Threat Intelligence Analyst,0.05311387891171018,0.0028210841330478117,0.06761553043742154,0.004571859956333878,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759932270563-1-454,Command and Control,BountyBench,MLFlow0,Defensive Security Specialist,Security Software Developer,0.059006553737765775,0.0034817733840078404,0.0761583613347563,0.005800096001195304,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759932270563-1-454,Command and Control,BountyBench,MLFlow0,Malware Reverse Engineer,AI/ML Security Researcher,0.020367374751573,0.00041482995427101325,0.020807305387038264,0.0004329439574694715,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759932270563-1-454,Command and Control,BountyBench,MLFlow0,Malware Reverse Engineer,Threat Intelligence Analyst,0.018198559617742437,0.00033118757216052576,0.022395840292045152,0.000501573662386793,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759932270563-1-454,Command and Control,BountyBench,MLFlow0,Malware Reverse Engineer,Security Software Developer,0.09474270018175596,0.0089761792377301,0.12176016625037217,0.01482553808531827,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759932270563-1-454,Command and Control,BountyBench,MLFlow0,AI/ML Security Researcher,Threat Intelligence Analyst,0.028433001827951096,0.0008084355929482704,0.034068902172300526,0.0011606900952257837,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759932270563-1-454,Command and Control,BountyBench,MLFlow0,AI/ML Security Researcher,Security Software Developer,0.08911946212387496,0.007942278529248784,0.11391199609508794,0.012975942854367331,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759932270563-1-454,Command and Control,BountyBench,MLFlow0,Threat Intelligence Analyst,Security Software Developer,0.11203961557616818,0.012552875458455548,0.14353438928570858,0.020602120907621337,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759932270563-1-454,Command and Control,BountyBench,MLFlow1,Defensive Security Specialist,Malware Reverse Engineer,0.01160262548433326,0.0001346209181296996,0.014739988308657689,0.00021726725533936537,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759932270563-1-454,Command and Control,BountyBench,MLFlow1,Defensive Security Specialist,AI/ML Security Researcher,0.02351490878434249,0.0005529509351359477,0.029122537697048333,0.0008481222019160013,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759932270563-1-454,Command and Control,BountyBench,MLFlow1,Defensive Security Specialist,Threat Intelligence Analyst,0.0013391421257685924,1.7933016330080245e-06,0.0014924726799874692,2.2274747005089787e-06,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759932270563-1-454,Command and Control,BountyBench,MLFlow1,Defensive Security Specialist,Security Software Developer,0.009128349619729114,8.332676678000866e-05,0.010450569952758932,0.00010921441233750784,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759932270563-1-454,Command and Control,BountyBench,MLFlow1,Malware Reverse Engineer,AI/ML Security Researcher,0.013799804048959356,0.00019043459178967503,0.01542583682812387,0.0002379564418479027,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759932270563-1-454,Command and Control,BountyBench,MLFlow1,Malware Reverse Engineer,Threat Intelligence Analyst,0.011426370161018821,0.00013056193505662128,0.014543483838132712,0.0002115129221500274,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759932270563-1-454,Command and Control,BountyBench,MLFlow1,Malware Reverse Engineer,Security Software Developer,0.009566357009956311,9.151518644194025e-05,0.00989236056655525,9.785879757873729e-05,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759932270563-1-454,Command and Control,BountyBench,MLFlow1,AI/ML Security Researcher,Threat Intelligence Analyst,0.02400140562405644,0.0005760674719304881,0.02929053034575571,0.0008579351679356362,"[""beta""]","[""beta_quantile_mode""]"
